timestamp,co_sensor_mg_m3,nox_sensor_ppb,no2_sensor_microg_m3,temperature_c,relative_humidity_percent,absolute_humidity_g_m3
2004-10-08 11:00:00,3.7,530.0,105.0,24.4,52.5,1.5807
2004-10-08 12:00:00,3.3,412.0,101.0,26.4,45.8,1.553
2004-10-08 13:00:00,3.6,366.0,100.0,27.7,39.2,1.4356
2004-10-08 14:00:00,3.2,344.0,98.0,28.0,39.6,1.4738
2004-10-08 15:00:00,3.5,339.0,98.0,28.7,38.4,1.486
2004-10-08 16:00:00,2.4,297.0,98.0,28.5,39.4,1.5147
2004-10-08 17:00:00,2.9,294.0,90.0,28.4,39.8,1.5191
2004-10-08 18:00:00,2.3,211.0,84.0,26.4,45.9,1.5572
2004-10-08 19:00:00,3.1,323.0,101.0,25.2,49.5,1.5665
2004-10-08 20:00:00,2.9,333.0,98.0,24.9,50.9,1.5856
2004-10-08 21:00:00,1.5,163.0,76.0,24.6,52.2,1.5951
2004-10-08 22:00:00,1.5,151.0,71.0,24.0,54.4,1.6049
2004-10-08 23:00:00,1.7,167.0,71.0,23.8,56.1,1.6298
2004-10-09 00:00:00,1.6,174.0,66.0,22.3,60.6,1.608
2004-10-09 01:00:00,1.3,142.0,62.0,21.9,61.5,1.5967
2004-10-09 02:00:00,1.4,155.0,58.0,21.1,64.5,1.594
2004-10-09 03:00:00,0.9,155.0,58.0,21.0,64.4,1.5828
2004-10-09 04:00:00,0.9,96.0,48.0,21.3,63.9,1.5951
2004-10-09 05:00:00,1.3,154.0,53.0,20.8,66.7,1.6201
2004-10-09 06:00:00,1.3,211.0,55.0,20.6,67.5,1.621
2004-10-09 07:00:00,2.9,381.0,63.0,20.9,66.3,1.6165
2004-10-09 08:00:00,3.2,470.0,69.0,21.5,63.7,1.6186
2004-10-09 09:00:00,3.4,464.0,84.0,23.7,56.0,1.6238
2004-10-09 10:00:00,3.6,450.0,95.0,26.0,48.2,1.598
2004-10-09 11:00:00,2.3,274.0,80.0,28.5,42.4,1.6286
2004-10-09 12:00:00,3.1,306.0,87.0,28.1,45.3,1.6957
2004-10-09 13:00:00,3.3,308.0,94.0,29.0,43.9,1.7309
2004-10-09 14:00:00,1.9,186.0,76.0,28.9,44.3,1.7392
2004-10-09 15:00:00,2.6,238.0,92.0,29.6,42.3,1.7248
2004-10-09 16:00:00,2.7,249.0,94.0,29.4,42.9,1.7308
2004-10-09 17:00:00,3.7,378.0,110.0,28.7,45.1,1.7468
2004-10-09 18:00:00,3.8,386.0,109.0,27.0,51.2,1.7928
2004-10-09 19:00:00,4.8,461.0,122.0,26.5,52.7,1.7966
2004-10-09 20:00:00,3.5,394.0,107.0,26.2,51.7,1.7334
2004-10-09 21:00:00,2.2,266.0,83.0,24.8,56.4,1.7447
2004-10-09 22:00:00,1.5,158.0,62.0,24.9,56.0,1.7367
2004-10-09 23:00:00,3.4,319.0,89.0,24.5,57.5,1.7433
2004-10-10 00:00:00,3.7,409.0,103.0,24.7,56.9,1.7438
2004-10-10 01:00:00,2.0,223.0,74.0,23.9,59.2,1.7327
2004-10-10 02:00:00,1.4,107.0,52.0,23.8,60.2,1.7515
2004-10-10 03:00:00,1.1,107.0,52.0,23.5,61.3,1.7538
2004-10-10 05:00:00,0.7,56.0,39.0,22.2,65.6,1.7355
2004-10-10 06:00:00,1.2,163.0,59.0,21.3,69.1,1.7275
2004-10-10 07:00:00,1.3,187.0,56.0,21.3,68.2,1.7127
2004-10-10 08:00:00,1.1,150.0,51.0,22.2,65.2,1.7256
2004-10-10 09:00:00,1.0,103.0,51.0,24.1,59.0,1.7449
2004-10-10 10:00:00,1.2,143.0,58.0,24.3,61.6,1.8468
2004-10-10 11:00:00,1.9,220.0,68.0,24.8,59.6,1.8351
2004-10-10 12:00:00,2.3,301.0,81.0,24.5,58.8,1.7838
2004-10-10 13:00:00,1.6,214.0,73.0,21.0,76.8,1.8881
2004-10-10 14:00:00,1.3,162.0,69.0,19.8,78.0,1.7879
2004-10-10 15:00:00,1.8,232.0,81.0,19.4,80.5,1.7917
2004-10-10 16:00:00,1.7,254.0,82.0,19.6,79.1,1.7877
2004-10-10 17:00:00,1.8,224.0,71.0,20.8,73.1,1.7695
2004-10-10 18:00:00,2.0,247.0,81.0,21.1,68.6,1.7014
2004-10-10 19:00:00,2.2,334.0,87.0,21.1,68.3,1.6914
2004-10-10 20:00:00,1.6,239.0,72.0,21.2,67.7,1.6848
2004-10-10 21:00:00,1.3,168.0,63.0,20.8,68.6,1.6719
2004-10-10 22:00:00,1.5,185.0,63.0,20.8,68.1,1.6585
2004-10-10 23:00:00,1.5,178.0,63.0,20.7,68.4,1.6507
2004-10-11 00:00:00,1.3,132.0,55.0,20.1,70.5,1.6384
2004-10-11 01:00:00,1.4,135.0,52.0,20.2,67.9,1.5901
2004-10-11 02:00:00,0.5,39.0,32.0,19.4,70.4,1.5663
2004-10-11 03:00:00,0.4,39.0,32.0,18.8,73.8,1.5885
2004-10-11 04:00:00,0.4,33.0,29.0,17.9,77.7,1.5795
2004-10-11 05:00:00,0.6,90.0,44.0,18.2,76.9,1.5945
2004-10-11 06:00:00,1.1,164.0,53.0,18.6,74.9,1.5918
2004-10-11 07:00:00,2.9,336.0,62.0,19.6,70.3,1.5821
2004-10-11 08:00:00,3.5,366.0,68.0,20.2,66.6,1.5567
2004-10-11 09:00:00,4.6,565.0,85.0,19.7,68.9,1.5638
2004-10-11 10:00:00,3.4,536.0,88.0,19.2,73.4,1.6192
2004-10-11 11:00:00,2.3,416.0,82.0,20.0,69.6,1.607
2004-10-11 12:00:00,2.7,379.0,91.0,21.1,64.0,1.5795
2004-10-11 13:00:00,3.1,368.0,87.0,20.2,67.4,1.5832
2004-10-11 14:00:00,3.2,444.0,90.0,20.2,68.9,1.6074
2004-10-11 15:00:00,2.5,352.0,97.0,21.9,57.6,1.4942
2004-10-11 16:00:00,3.4,375.0,99.0,23.2,52.0,1.4642
2004-10-11 17:00:00,4.8,479.0,109.0,21.7,59.1,1.5115
2004-10-11 18:00:00,4.5,448.0,95.0,20.8,61.4,1.4898
2004-10-11 19:00:00,4.0,388.0,80.0,19.9,64.2,1.4711
2004-10-11 20:00:00,3.2,376.0,76.0,19.7,65.1,1.4769
2004-10-11 21:00:00,1.9,224.0,62.0,20.0,63.3,1.4672
2004-10-11 22:00:00,1.9,206.0,57.0,19.0,66.1,1.4415
2004-10-11 23:00:00,1.3,143.0,57.0,18.8,60.9,1.3032
2004-10-12 00:00:00,1.1,113.0,54.0,18.9,60.7,1.311
2004-10-12 01:00:00,1.0,93.0,50.0,18.1,65.2,1.343
2004-10-12 02:00:00,0.5,58.0,44.0,18.3,65.1,1.3529
2004-10-12 03:00:00,0.6,58.0,44.0,18.3,66.9,1.3952
2004-10-12 04:00:00,0.5,56.0,34.0,17.8,67.5,1.3674
2004-10-12 05:00:00,0.8,105.0,44.0,16.9,66.7,1.2772
2004-10-12 06:00:00,1.2,243.0,74.0,17.8,60.6,1.2276
2004-10-12 07:00:00,2.7,492.0,101.0,17.6,60.8,1.2151
2004-10-12 08:00:00,3.0,435.0,103.0,17.9,57.8,1.1751
2004-10-13 09:00:00,1.5,286.0,78.0,15.4,53.2,0.9246
2004-10-13 10:00:00,1.2,281.0,72.0,16.5,49.9,0.9289
2004-10-20 16:00:00,4.7,652.0,167.0,24.8,57.7,1.7765
2004-10-20 17:00:00,8.0,895.0,194.0,24.6,58.9,1.8005
2004-10-20 18:00:00,7.7,826.0,172.0,23.9,61.8,1.8088
2004-10-20 19:00:00,6.8,648.0,134.0,23.0,65.9,1.8319
2004-10-20 20:00:00,6.0,629.0,130.0,22.4,67.7,1.8161
2004-10-20 21:00:00,4.7,529.0,113.0,22.0,69.2,1.8061
2004-10-20 22:00:00,3.4,405.0,99.0,21.8,69.6,1.79
2004-10-20 23:00:00,3.9,461.0,109.0,21.9,68.3,1.7699
2004-10-21 00:00:00,4.4,486.0,105.0,21.7,69.7,1.7872
2004-10-21 01:00:00,3.3,335.0,91.0,21.3,70.3,1.7574
2004-10-21 02:00:00,2.0,210.0,77.0,20.8,71.7,1.7415
2004-10-21 03:00:00,1.5,210.0,77.0,21.4,69.0,1.7421
2004-10-21 05:00:00,0.8,149.0,60.0,21.3,69.5,1.7447
2004-10-21 06:00:00,1.3,203.0,72.0,21.5,67.5,1.708
2004-10-21 07:00:00,2.7,332.0,83.0,21.9,64.8,1.683
2004-10-21 08:00:00,3.6,446.0,104.0,22.6,61.4,1.6645
2004-10-21 09:00:00,3.6,524.0,119.0,22.6,61.5,1.6636
2004-10-21 10:00:00,2.6,347.0,105.0,25.5,52.3,1.6796
2004-10-21 11:00:00,2.0,273.0,91.0,27.0,47.6,1.67
2004-10-21 12:00:00,3.3,404.0,103.0,25.2,53.3,1.6834
2004-10-21 13:00:00,2.6,404.0,103.0,26.6,49.3,1.6872
2004-10-21 14:00:00,2.1,312.0,111.0,27.2,48.5,1.7172
2004-10-21 15:00:00,2.9,369.0,101.0,26.9,50.0,1.7507
2004-10-21 16:00:00,3.0,362.0,102.0,26.5,52.2,1.7769
2004-10-21 17:00:00,3.2,335.0,101.0,27.0,51.0,1.7936
2004-10-21 18:00:00,4.4,447.0,118.0,25.9,55.8,1.8347
2004-10-21 19:00:00,6.0,576.0,120.0,25.1,59.4,1.8632
2004-10-21 20:00:00,5.0,486.0,107.0,24.7,58.7,1.8001
2004-10-21 21:00:00,4.3,439.0,104.0,23.6,62.2,1.7863
2004-10-21 22:00:00,4.3,462.0,91.0,22.4,67.1,1.794
2004-10-21 23:00:00,4.2,441.0,91.0,21.6,69.2,1.763
2004-10-22 00:00:00,2.2,223.0,74.0,21.3,68.5,1.7164
2004-10-22 01:00:00,1.3,126.0,63.0,21.2,68.6,1.7046
2004-10-22 02:00:00,1.0,116.0,57.0,20.3,70.6,1.6659
2004-10-22 03:00:00,0.7,116.0,57.0,20.8,67.3,1.6353
2004-10-22 05:00:00,0.9,198.0,49.0,18.7,74.4,1.5861
2004-10-22 06:00:00,1.0,185.0,55.0,19.8,69.2,1.5808
2004-10-22 07:00:00,2.8,425.0,78.0,19.8,69.4,1.5859
2004-10-22 08:00:00,4.1,465.0,91.0,20.4,66.7,1.5781
2004-10-22 09:00:00,2.9,341.0,88.0,22.3,60.6,1.6069
2004-10-22 10:00:00,2.7,316.0,83.0,22.6,59.9,1.6246
2004-10-22 11:00:00,2.1,241.0,81.0,24.5,54.5,1.6514
2004-10-22 12:00:00,2.4,266.0,83.0,24.4,55.4,1.6712
2004-10-22 13:00:00,3.8,412.0,111.0,26.0,51.9,1.7148
2004-10-22 14:00:00,3.7,394.0,112.0,26.8,49.1,1.7101
2004-10-22 15:00:00,3.7,365.0,112.0,26.4,49.8,1.6928
2004-10-22 16:00:00,5.5,548.0,137.0,26.9,48.6,1.7017
2004-10-22 17:00:00,5.4,494.0,152.0,26.2,48.9,1.634
2004-10-22 18:00:00,8.4,686.0,163.0,24.3,54.3,1.6276
2004-10-22 19:00:00,6.8,556.0,135.0,23.3,58.1,1.6457
2004-10-22 20:00:00,4.5,467.0,119.0,22.3,62.5,1.6616
2004-10-22 21:00:00,2.5,297.0,91.0,21.3,66.1,1.6556
2004-10-22 22:00:00,1.6,164.0,74.0,21.2,65.7,1.6319
2004-10-22 23:00:00,1.7,196.0,73.0,20.3,68.1,1.6009
2004-10-23 00:00:00,1.7,201.0,71.0,20.4,66.7,1.583
2004-10-23 01:00:00,1.1,132.0,57.0,19.9,67.5,1.5544
2004-10-23 02:00:00,1.0,146.0,51.0,19.1,70.0,1.5331
2004-10-23 03:00:00,0.8,146.0,51.0,19.3,68.1,1.5139
2004-10-23 05:00:00,0.7,127.0,43.0,18.1,72.1,1.4834
2004-10-23 06:00:00,1.2,217.0,52.0,18.1,72.3,1.4927
2004-10-23 07:00:00,2.3,394.0,65.0,17.6,74.8,1.491
2004-10-23 08:00:00,3.0,511.0,69.0,18.2,72.8,1.5048
2004-10-23 09:00:00,3.3,523.0,91.0,20.2,65.8,1.5374
2004-10-23 10:00:00,2.8,471.0,92.0,21.6,61.4,1.5696
2004-10-23 11:00:00,3.0,441.0,102.0,23.3,57.5,1.6169
2004-10-23 12:00:00,3.4,414.0,118.0,25.0,52.4,1.6356
2004-10-23 13:00:00,3.0,317.0,111.0,25.4,50.8,1.6275
2004-10-23 14:00:00,2.3,230.0,101.0,26.1,47.1,1.5724
2004-10-23 15:00:00,3.1,365.0,119.0,27.0,44.2,1.549
2004-10-23 16:00:00,3.0,360.0,115.0,27.2,43.0,1.5246
2004-10-23 17:00:00,3.3,420.0,120.0,25.6,48.3,1.5641
2004-10-23 18:00:00,4.0,475.0,115.0,23.3,57.9,1.6376
2004-10-23 19:00:00,4.6,526.0,118.0,22.2,63.6,1.6763
2004-10-23 20:00:00,4.1,460.0,117.0,21.6,67.7,1.7228
2004-10-23 21:00:00,2.3,255.0,96.0,21.0,69.3,1.7058
2004-10-23 22:00:00,2.6,283.0,89.0,20.3,70.5,1.6599
2004-10-23 23:00:00,2.6,271.0,84.0,20.0,69.5,1.6109
2004-10-24 00:00:00,2.9,315.0,97.0,19.7,70.1,1.5891
2004-10-24 01:00:00,2.1,227.0,68.0,19.5,70.7,1.5851
2004-10-24 02:00:00,2.1,243.0,66.0,19.4,71.4,1.5959
2004-10-24 03:00:00,1.5,243.0,66.0,19.3,71.1,1.5746
2004-10-24 05:00:00,1.4,139.0,48.0,18.0,75.4,1.5441
2004-10-24 06:00:00,1.2,182.0,47.0,17.3,78.4,1.532
2004-10-24 07:00:00,1.5,196.0,48.0,17.5,76.6,1.5174
2004-10-24 08:00:00,0.9,108.0,45.0,20.0,66.7,1.5401
2004-10-24 09:00:00,1.4,175.0,59.0,19.1,70.0,1.5366
2004-10-24 10:00:00,2.1,266.0,84.0,21.4,61.7,1.5547
2004-10-24 11:00:00,1.6,179.0,72.0,24.6,50.4,1.5363
2004-10-24 12:00:00,1.5,154.0,68.0,25.0,49.1,1.5295
2004-10-24 13:00:00,1.1,95.0,52.0,25.3,46.7,1.4874
2004-10-24 14:00:00,1.4,151.0,70.0,24.8,47.9,1.4819
2004-10-24 15:00:00,2.0,230.0,90.0,25.3,48.0,1.5249
2004-10-24 16:00:00,2.0,239.0,87.0,26.5,44.9,1.5278
2004-10-24 17:00:00,2.5,306.0,99.0,25.0,50.1,1.563
2004-10-24 18:00:00,4.3,472.0,128.0,22.9,57.6,1.5885
2004-10-24 19:00:00,5.2,532.0,127.0,21.7,62.9,1.6117
2004-10-24 20:00:00,3.4,375.0,99.0,21.8,63.0,1.619
2004-10-24 21:00:00,1.3,147.0,72.0,21.2,63.4,1.5748
2004-10-24 22:00:00,1.2,118.0,62.0,20.2,65.8,1.535
2004-10-24 23:00:00,1.7,181.0,62.0,18.4,71.5,1.5038
2004-10-25 00:00:00,1.7,209.0,63.0,17.9,72.4,1.4758
2004-10-25 01:00:00,1.4,167.0,56.0,16.9,75.4,1.4393
2004-10-25 02:00:00,0.9,112.0,44.0,16.5,75.5,1.4056
2004-10-25 03:00:00,0.7,112.0,44.0,15.4,79.0,1.3735
2004-10-25 05:00:00,0.9,181.0,48.0,16.2,76.9,1.4029
2004-10-25 06:00:00,1.2,253.0,59.0,15.8,79.6,1.417
2004-10-25 07:00:00,3.2,521.0,77.0,16.0,76.3,1.3772
2004-10-25 08:00:00,4.4,649.0,88.0,16.3,74.3,1.3644
2004-10-25 09:00:00,3.5,516.0,111.0,18.7,66.3,1.414
2004-10-25 10:00:00,3.2,487.0,114.0,20.5,60.2,1.4346
2004-10-25 11:00:00,3.0,529.0,108.0,19.3,66.2,1.4706
2004-10-25 12:00:00,3.5,565.0,111.0,20.0,63.9,1.4805
2004-10-25 13:00:00,4.0,558.0,126.0,21.4,59.4,1.4928
2004-10-25 14:00:00,3.8,568.0,117.0,21.5,60.9,1.5398
2004-10-25 15:00:00,4.2,605.0,119.0,21.6,60.9,1.5551
2004-10-25 16:00:00,5.0,666.0,125.0,21.6,62.0,1.5784
2004-10-25 17:00:00,7.9,814.0,158.0,21.7,61.9,1.592
2004-10-25 18:00:00,8.4,860.0,149.0,21.0,64.9,1.5987
2004-10-25 19:00:00,8.0,820.0,136.0,20.0,68.6,1.5882
2004-10-25 20:00:00,6.4,742.0,112.0,19.3,71.4,1.5805
2004-10-25 21:00:00,3.5,492.0,87.0,18.5,73.4,1.5461
2004-10-25 22:00:00,3.5,464.0,82.0,17.7,75.6,1.5226
2004-10-25 23:00:00,1.9,258.0,67.0,18.5,70.4,1.487
2004-10-26 00:00:00,2.2,311.0,68.0,17.0,76.1,1.4582
2004-10-26 01:00:00,1.6,231.0,60.0,16.8,74.9,1.4258
2004-10-26 02:00:00,1.0,127.0,48.0,15.5,78.5,1.3782
2004-10-26 03:00:00,1.0,127.0,48.0,15.3,79.0,1.3605
2004-10-26 05:00:00,0.9,138.0,46.0,14.8,79.4,1.3312
2004-10-26 06:00:00,1.4,228.0,54.0,15.7,77.0,1.3591
2004-10-26 07:00:00,3.0,383.0,82.0,16.2,75.9,1.3872
2004-10-26 08:00:00,4.5,581.0,93.0,16.3,75.9,1.3991
2004-10-26 09:00:00,3.8,545.0,95.0,17.7,70.6,1.4202
2004-10-26 10:00:00,3.4,593.0,120.0,18.3,67.6,1.4103
2004-10-26 11:00:00,3.5,602.0,132.0,20.1,62.0,1.4409
2004-10-26 12:00:00,4.4,624.0,146.0,22.6,54.5,1.4737
2004-10-26 13:00:00,4.0,546.0,157.0,24.6,47.1,1.4378
2004-10-26 14:00:00,4.5,597.0,158.0,24.9,48.3,1.4942
2004-10-26 15:00:00,5.3,688.0,175.0,24.9,50.0,1.5522
2004-10-26 16:00:00,5.8,760.0,166.0,24.0,55.0,1.6211
2004-10-26 17:00:00,8.4,918.0,187.0,23.2,58.7,1.651
2004-10-26 18:00:00,9.5,952.0,180.0,22.5,61.5,1.6579
2004-10-26 19:00:00,6.2,685.0,134.0,22.2,61.0,1.6071
2004-10-26 20:00:00,5.0,561.0,127.0,22.6,58.3,1.5829
2004-10-26 21:00:00,2.1,239.0,95.0,21.0,57.4,1.4098
2004-10-26 22:00:00,1.4,175.0,79.0,19.8,63.7,1.4524
2004-10-26 23:00:00,1.6,169.0,78.0,17.7,78.8,1.5855
2004-10-27 00:00:00,2.0,215.0,80.0,17.6,80.5,1.6062
2004-10-27 01:00:00,1.2,115.0,67.0,17.4,81.3,1.6066
2004-10-27 02:00:00,0.8,94.0,61.0,17.4,81.0,1.6012
2004-10-27 03:00:00,0.6,94.0,61.0,17.2,81.8,1.5856
2004-10-27 05:00:00,0.7,132.0,56.0,16.8,81.3,1.5447
2004-10-27 06:00:00,1.7,295.0,68.0,17.6,78.8,1.5723
2004-10-27 07:00:00,3.4,517.0,101.0,18.0,75.7,1.5527
2004-10-27 08:00:00,4.9,555.0,119.0,18.0,74.8,1.5281
2004-10-27 09:00:00,2.7,429.0,108.0,18.2,74.0,1.5343
2004-10-27 10:00:00,3.2,561.0,132.0,19.7,65.4,1.4854
2004-10-27 11:00:00,2.7,427.0,130.0,21.0,57.9,1.4267
2004-10-27 12:00:00,3.2,445.0,129.0,20.7,58.6,1.4142
2004-10-27 13:00:00,4.1,538.0,117.0,19.5,67.1,1.506
2004-10-27 14:00:00,3.6,556.0,119.0,18.5,76.2,1.6045
2004-10-27 15:00:00,2.8,370.0,113.0,19.6,69.7,1.5675
2004-10-27 16:00:00,2.1,257.0,102.0,19.9,65.3,1.5066
2004-10-27 17:00:00,2.4,266.0,101.0,20.0,63.3,1.4622
2004-10-27 18:00:00,3.6,403.0,116.0,19.2,66.4,1.4592
2004-10-27 19:00:00,2.6,275.0,101.0,19.3,67.5,1.4977
2004-10-27 20:00:00,2.8,338.0,94.0,18.2,71.4,1.4776
2004-10-27 21:00:00,1.4,176.0,75.0,17.8,71.2,1.4396
2004-10-27 22:00:00,1.1,159.0,69.0,17.6,69.9,1.3969
2004-10-27 23:00:00,1.3,147.0,60.0,16.0,75.9,1.3721
2004-10-28 00:00:00,0.9,99.0,58.0,16.9,72.0,1.3749
2004-10-28 01:00:00,1.0,98.0,51.0,15.7,76.3,1.3519
2004-10-28 02:00:00,0.9,109.0,45.0,14.8,78.7,1.3169
2004-10-28 03:00:00,0.7,109.0,45.0,14.8,79.7,1.3286
2004-10-28 05:00:00,0.8,163.0,48.0,15.2,78.0,1.3382
2004-10-28 06:00:00,1.6,326.0,61.0,15.5,77.2,1.3502
2004-10-28 07:00:00,3.4,640.0,88.0,15.7,76.4,1.3558
2004-10-28 08:00:00,4.4,736.0,102.0,16.0,76.4,1.3751
2004-10-28 09:00:00,3.5,667.0,97.0,16.7,73.8,1.3886
2004-10-28 10:00:00,3.4,677.0,116.0,18.6,66.3,1.4047
2004-10-28 11:00:00,2.4,425.0,112.0,20.4,58.1,1.3762
2004-10-28 12:00:00,2.3,349.0,101.0,20.6,57.3,1.3792
2004-10-28 13:00:00,2.6,332.0,99.0,21.6,53.6,1.3669
2004-10-28 14:00:00,2.9,412.0,113.0,21.4,55.6,1.4015
2004-10-28 15:00:00,4.4,631.0,122.0,20.7,63.0,1.5204
2004-10-28 16:00:00,5.0,677.0,139.0,21.3,61.9,1.5463
2004-10-28 17:00:00,6.5,761.0,149.0,20.8,64.0,1.5522
2004-10-28 18:00:00,5.9,650.0,136.0,20.3,66.7,1.5656
2004-10-28 19:00:00,2.7,262.0,103.0,19.7,64.5,1.4594
2004-10-28 20:00:00,2.5,292.0,112.0,19.4,64.0,1.4282
2004-10-28 21:00:00,1.5,177.0,88.0,20.1,60.8,1.4152
2004-10-28 22:00:00,1.0,103.0,63.0,20.4,60.4,1.4263
2004-10-28 23:00:00,1.2,127.0,69.0,20.1,62.6,1.4543
2004-10-29 00:00:00,1.0,119.0,65.0,19.9,64.9,1.4905
2004-10-29 01:00:00,0.8,83.0,50.0,18.2,74.7,1.5441
2004-10-29 02:00:00,0.6,65.0,43.0,18.4,73.8,1.5463
2004-10-29 03:00:00,0.6,65.0,43.0,18.7,73.5,1.5664
2004-10-29 05:00:00,1.1,200.0,69.0,18.5,76.4,1.6112
2004-10-29 06:00:00,1.3,242.0,91.0,19.3,71.6,1.5844
2004-10-29 07:00:00,2.9,366.0,111.0,20.2,66.9,1.5643
2004-10-29 08:00:00,3.7,404.0,124.0,20.8,64.7,1.5692
2004-10-29 09:00:00,3.0,429.0,119.0,21.9,61.8,1.6021
2004-10-29 10:00:00,1.4,169.0,77.0,23.5,57.7,1.6515
2004-10-29 11:00:00,2.6,419.0,101.0,19.8,81.0,1.8538
2004-10-29 12:00:00,4.2,603.0,116.0,20.2,86.5,2.0224
2004-10-29 13:00:00,5.1,589.0,137.0,20.2,82.2,1.9184
2004-10-29 14:00:00,5.5,706.0,163.0,19.7,82.2,1.8669
2004-10-29 15:00:00,4.5,592.0,144.0,20.2,79.1,1.85
2004-10-29 16:00:00,2.7,305.0,118.0,20.1,75.4,1.751
2004-10-29 17:00:00,3.1,371.0,135.0,20.2,72.3,1.6893
2004-10-29 18:00:00,4.2,465.0,129.0,20.0,73.3,1.693
2004-10-29 19:00:00,3.1,390.0,128.0,18.3,74.9,1.5583
2004-10-29 20:00:00,1.7,227.0,103.0,18.9,70.4,1.5259
2004-10-29 21:00:00,1.8,284.0,116.0,17.3,76.3,1.4919
2004-10-29 22:00:00,1.7,211.0,95.0,17.1,77.9,1.5081
2004-10-29 23:00:00,2.1,297.0,107.0,17.3,79.3,1.5569
2004-10-30 00:00:00,2.4,351.0,108.0,17.3,79.9,1.5643
2004-10-30 01:00:00,1.8,259.0,94.0,16.9,80.6,1.5372
2004-10-30 02:00:00,1.5,214.0,84.0,16.9,81.4,1.551
2004-10-30 03:00:00,1.4,214.0,84.0,16.8,81.5,1.5418
2004-10-30 05:00:00,1.0,192.0,76.0,16.7,79.7,1.503
2004-10-30 06:00:00,1.4,237.0,82.0,16.8,79.0,1.4978
2004-10-30 07:00:00,2.4,413.0,94.0,16.8,79.8,1.5115
2004-10-30 08:00:00,3.1,455.0,102.0,16.9,79.9,1.5253
2004-10-30 09:00:00,3.0,493.0,106.0,17.4,79.3,1.5593
2004-10-30 10:00:00,2.7,482.0,108.0,18.0,76.6,1.5706
2004-10-30 11:00:00,4.0,599.0,152.0,21.2,64.4,1.6015
2004-10-30 12:00:00,3.7,481.0,160.0,22.4,60.8,1.6261
2004-10-30 13:00:00,3.4,406.0,133.0,22.6,61.1,1.6596
2004-10-30 14:00:00,3.4,419.0,147.0,23.6,57.3,1.645
2004-10-30 15:00:00,3.2,387.0,135.0,23.5,58.3,1.664
2004-10-30 16:00:00,3.9,461.0,135.0,22.9,61.6,1.7014
2004-10-30 17:00:00,3.7,493.0,129.0,22.3,64.3,1.7055
2004-10-30 18:00:00,4.3,532.0,117.0,21.6,68.0,1.7305
2004-10-30 19:00:00,4.9,581.0,116.0,21.2,67.4,1.6755
2004-10-30 20:00:00,4.0,494.0,109.0,20.8,65.8,1.6001
2004-10-30 21:00:00,2.8,392.0,96.0,20.4,64.8,1.5379
2004-10-30 22:00:00,2.4,311.0,90.0,20.1,66.7,1.5548
2004-10-30 23:00:00,1.9,236.0,82.0,19.5,70.0,1.5711
2004-10-31 00:00:00,2.0,270.0,86.0,19.3,70.4,1.5578
2004-10-31 01:00:00,1.5,199.0,72.0,19.7,68.6,1.5563
2004-10-31 02:00:00,1.3,146.0,61.0,19.7,68.2,1.5484
2004-10-31 03:00:00,1.0,146.0,61.0,19.9,68.4,1.5673
2004-10-31 05:00:00,0.5,55.0,37.0,18.9,71.3,1.5449
2004-10-31 06:00:00,0.4,43.0,31.0,18.1,79.0,1.6224
2004-10-31 07:00:00,0.4,46.0,30.0,20.4,71.2,1.6834
2004-10-31 08:00:00,0.9,139.0,41.0,20.6,70.7,1.6996
2004-10-31 09:00:00,1.3,169.0,64.0,19.3,74.1,1.6391
2004-10-31 10:00:00,2.1,254.0,74.0,22.2,64.4,1.7005
2004-10-31 11:00:00,2.4,303.0,77.0,23.0,64.6,1.7851
2004-10-31 12:00:00,2.0,259.0,83.0,24.3,57.4,1.7233
2004-10-31 13:00:00,1.8,226.0,71.0,22.0,67.0,1.7441
2004-10-31 14:00:00,1.5,161.0,62.0,22.9,65.7,1.8148
2004-10-31 15:00:00,1.6,182.0,62.0,23.2,63.9,1.7957
2004-10-31 16:00:00,2.2,289.0,79.0,23.0,62.3,1.7248
2004-10-31 17:00:00,2.3,340.0,93.0,22.4,63.2,1.6878
2004-10-31 18:00:00,6.6,544.0,106.0,21.7,66.6,1.7077
2004-10-31 19:00:00,4.7,543.0,100.0,21.2,70.3,1.7476
2004-10-31 20:00:00,4.1,501.0,89.0,20.8,70.9,1.7203
2004-10-31 21:00:00,4.1,521.0,83.0,20.0,73.2,1.6965
2004-10-31 22:00:00,2.7,352.0,76.0,19.7,73.7,1.6708
2004-10-31 23:00:00,2.6,321.0,68.0,19.9,72.6,1.6681
2004-11-01 00:00:00,3.2,318.0,69.0,20.1,71.3,1.6564
2004-11-01 01:00:00,3.7,338.0,77.0,20.1,71.1,1.6498
2004-11-01 02:00:00,3.5,353.0,68.0,19.6,73.2,1.6543
2004-11-01 03:00:00,3.0,353.0,68.0,19.1,75.8,1.6568
2004-11-01 05:00:00,2.7,279.0,49.0,18.4,78.1,1.637
2004-11-01 06:00:00,1.8,200.0,45.0,19.2,74.7,1.6398
2004-11-01 07:00:00,1.3,180.0,51.0,19.4,75.1,1.6766
2004-11-01 08:00:00,1.5,213.0,51.0,19.1,75.6,1.6519
2004-11-01 09:00:00,1.9,266.0,62.0,20.3,71.1,1.6803
2004-11-01 10:00:00,2.2,247.0,74.0,23.1,61.3,1.7131
2004-11-01 11:00:00,2.6,326.0,88.0,25.1,56.0,1.7565
